Day,Date,Time,GymA,GymB,GymC,temperature,relative_humidity,apparent_temperature,precipitation,rain,showers,snowfall,weather_code,cloud_cover,wind_speed
Friday,15/12/2023,22:27:54,7,0,11,9.399999618530273,49.0,0.6561279296875,0.0,0.0,0.0,0.0,0.0,0.0,44.584800720214844
Friday,15/12/2023,22:58:23,2,0,8,9.399999618530273,49.0,0.6561279296875,0.0,0.0,0.0,0.0,0.0,0.0,44.584800720214844
Friday,15/12/2023,23:28:43,0,0,2,9.050000190734863,50.0,-0.29102087020874023,0.0,0.0,0.0,0.0,0.0,0.0,48.63331985473633
Friday,15/12/2023,23:59:04,0,0,0,9.050000190734863,50.0,-0.29102087020874023,0.0,0.0,0.0,0.0,0.0,0.0,48.63331985473633
Saturday,16/12/2023,00:29:24,0,0,0,8.649999618530273,48.0,-1.1249685287475586,0.0,0.0,0.0,0.0,0.0,0.0,50.70890808105469
Saturday,16/12/2023,00:59:53,0,0,0,8.649999618530273,48.0,-1.1249685287475586,0.0,0.0,0.0,0.0,0.0,0.0,50.70890808105469
Saturday,16/12/2023,01:30:18,0,0,0,7.949999809265137,48.0,-1.4279251098632812,0.0,0.0,0.0,0.0,0.0,0.0,47.39164352416992
Saturday,16/12/2023,02:00:38,0,0,0,7.949999809265137,48.0,-1.4279251098632812,0.0,0.0,0.0,0.0,0.0,0.0,47.39164352416992
Saturday,16/12/2023,02:30:58,0,0,0,7.75,48.0,-0.7232294082641602,0.0,0.0,0.0,0.0,0.0,0.0,41.02262496948242
Saturday,16/12/2023,03:01:25,0,0,0,7.75,48.0,-0.7232294082641602,0.0,0.0,0.0,0.0,0.0,0.0,41.02262496948242
Saturday,16/12/2023,03:31:46,0,0,0,7.300000190734863,48.0,-0.9297585487365723,0.0,0.0,0.0,0.0,0.0,0.0,38.988182067871094
Saturday,16/12/2023,04:02:06,0,0,0,7.300000190734863,48.0,-0.9297585487365723,0.0,0.0,0.0,0.0,0.0,0.0,38.988182067871094
Saturday,16/12/2023,04:32:26,0,0,0,6.949999809265137,46.0,-1.0877928733825684,0.0,0.0,0.0,0.0,0.0,0.0,36.91887283325195
Saturday,16/12/2023,05:02:55,0,0,0,6.949999809265137,46.0,-1.0877928733825684,0.0,0.0,0.0,0.0,0.0,0.0,36.91887283325195
Saturday,16/12/2023,05:33:15,0,0,0,6.900000095367432,47.0,-0.773963451385498,0.0,0.0,0.0,0.0,0.0,0.0,34.62369155883789
Saturday,16/12/2023,06:03:35,0,0,0,6.900000095367432,47.0,-0.773963451385498,0.0,0.0,0.0,0.0,0.0,0.0,34.62369155883789
Saturday,16/12/2023,06:33:55,0,0,0,6.699999809265137,46.0,-0.5251617431640625,0.0,0.0,0.0,0.0,0.0,0.0,31.160282135009766
Saturday,16/12/2023,07:04:25,0,0,0,6.699999809265137,46.0,-0.5251617431640625,0.0,0.0,0.0,0.0,0.0,0.0,31.160282135009766
Saturday,16/12/2023,07:34:48,0,0,0,6.650000095367432,44.0,0.18262386322021484,0.0,0.0,0.0,0.0,0.0,0.0,25.460933685302734
Saturday,16/12/2023,08:05:09,0,0,0,6.650000095367432,44.0,0.18262386322021484,0.0,0.0,0.0,0.0,0.0,0.0,25.460933685302734
Saturday,16/12/2023,08:35:31,0,0,0,6.900000095367432,43.0,0.7184467315673828,0.0,0.0,0.0,0.0,0.0,0.0,23.44150161743164
Monday,08/01/2024,07:51:48,0,0,0,9.050000190734863,49.0,4.183996200561523,0.0,0.0,0.0,0.0,2.0,79.0,17.67302894592285
Monday,08/01/2024,08:02:13,0,0,8,9.050000190734863,49.0,4.183996200561523,0.0,0.0,0.0,0.0,2.0,79.0,17.67302894592285
Monday,08/01/2024,08:32:41,0,0,22,9.050000190734863,49.0,4.183996200561523,0.0,0.0,0.0,0.0,2.0,79.0,17.67302894592285
Monday,08/01/2024,09:03:06,5,0,30,9.350000381469727,48.0,4.599705696105957,0.0,0.0,0.0,0.0,3.0,100.0,16.873979568481445
Monday,08/01/2024,09:33:32,16,0,25,9.350000381469727,48.0,4.599705696105957,0.0,0.0,0.0,0.0,3.0,100.0,16.873979568481445
Monday,08/01/2024,10:04:07,21,0,16,9.75,47.0,4.908535003662109,0.0,0.0,0.0,0.0,3.0,100.0,17.57744026184082
Monday,08/01/2024,10:34:34,18,3,12,9.75,47.0,4.908535003662109,0.0,0.0,0.0,0.0,3.0,100.0,17.57744026184082
Monday,08/01/2024,11:04:59,15,5,15,10.050000190734863,46.0,5.259530067443848,0.0,0.0,0.0,0.0,3.0,100.0,17.208602905273438
Monday,08/01/2024,11:35:33,16,7,16,10.050000190734863,46.0,5.259530067443848,0.0,0.0,0.0,0.0,3.0,100.0,17.208602905273438
Monday,08/01/2024,12:06:03,17,5,19,10.350000381469727,46.0,5.6729536056518555,0.0,0.0,0.0,0.0,3.0,100.0,16.70415496826172
Monday,08/01/2024,12:36:33,15,4,20,10.350000381469727,46.0,5.6729536056518555,0.0,0.0,0.0,0.0,3.0,100.0,16.70415496826172
Monday,08/01/2024,13:06:58,18,4,19,10.399999618530273,46.0,5.623907089233398,0.0,0.0,0.0,0.0,3.0,100.0,17.429353713989258
Monday,08/01/2024,13:37:31,23,3,22,10.399999618530273,46.0,5.623907089233398,0.0,0.0,0.0,0.0,3.0,100.0,17.429353713989258
Monday,08/01/2024,14:07:56,24,4,15,10.350000381469727,47.0,5.766353607177734,0.0,0.0,0.0,0.0,3.0,100.0,16.363178253173828
Monday,08/01/2024,14:38:21,16,10,19,10.350000381469727,47.0,5.766353607177734,0.0,0.0,0.0,0.0,3.0,100.0,16.363178253173828
Monday,08/01/2024,15:08:44,11,11,11,9.699999809265137,49.0,5.343881607055664,0.0,0.0,0.0,0.0,3.0,99.0,14.777549743652344
Monday,08/01/2024,15:39:17,10,11,20,9.699999809265137,49.0,5.343881607055664,0.0,0.0,0.0,0.0,3.0,99.0,14.777549743652344
Monday,08/01/2024,16:09:43,10,9,19,9.300000190734863,49.0,4.729254722595215,0.0,0.0,0.0,0.0,3.0,95.0,15.876774787902832
Monday,08/01/2024,16:40:08,16,13,32,9.300000190734863,49.0,4.729254722595215,0.0,0.0,0.0,0.0,3.0,95.0,15.876774787902832
Monday,08/01/2024,17:10:41,22,18,35,8.699999809265137,49.0,3.961374282836914,0.0,0.0,0.0,0.0,3.0,87.0,16.485485076904297
Monday,08/01/2024,17:41:14,25,18,38,8.699999809265137,49.0,3.961374282836914,0.0,0.0,0.0,0.0,3.0,87.0,16.485485076904297
Monday,08/01/2024,18:11:42,24,19,35,8.600000381469727,49.0,3.848461151123047,0.0,0.0,0.0,0.0,3.0,86.0,16.485485076904297
Monday,08/01/2024,18:42:10,20,16,32,8.600000381469727,49.0,3.848461151123047,0.0,0.0,0.0,0.0,3.0,86.0,16.485485076904297
Monday,08/01/2024,19:12:37,20,17,33,8.300000190734863,49.0,3.4096717834472656,0.0,0.0,0.0,0.0,3.0,84.0,17.1746768951416
Monday,08/01/2024,19:43:10,19,13,37,8.300000190734863,49.0,3.4096717834472656,0.0,0.0,0.0,0.0,3.0,84.0,17.1746768951416
Tuesday,09/01/2024,07:29:42,0,0,0,6.300000190734863,49.0,1.6070547103881836,0.0,0.0,0.0,0.0,0.0,0.0,14.186923027038574
Tuesday,09/01/2024,08:00:08,0,0,3,6.300000190734863,49.0,1.6070547103881836,0.0,0.0,0.0,0.0,0.0,0.0,14.186923027038574
Tuesday,09/01/2024,08:30:33,0,0,17,6.599999904632568,48.0,1.9803557395935059,0.0,0.0,0.0,0.0,0.0,0.0,13.684735298156738
Tuesday,09/01/2024,09:01:00,1,0,26,6.599999904632568,48.0,1.9803557395935059,0.0,0.0,0.0,0.0,0.0,0.0,13.684735298156738
Tuesday,09/01/2024,09:31:30,6,0,27,7.150000095367432,46.0,2.565124034881592,0.0,0.0,0.0,0.0,0.0,0.0,13.392773628234863
Tuesday,09/01/2024,10:01:56,13,0,20,7.150000095367432,46.0,2.565124034881592,0.0,0.0,0.0,0.0,0.0,0.0,13.392773628234863
Tuesday,09/01/2024,10:32:20,16,4,18,7.949999809265137,44.0,3.3986382484436035,0.0,0.0,0.0,0.0,0.0,0.0,13.276144027709961
Tuesday,09/01/2024,11:02:51,15,8,15,7.949999809265137,44.0,3.3986382484436035,0.0,0.0,0.0,0.0,0.0,0.0,13.276144027709961
Tuesday,09/01/2024,11:33:15,14,9,13,8.600000381469727,43.0,4.161983489990234,0.0,0.0,0.0,0.0,0.0,0.0,12.738099098205566
Tuesday,09/01/2024,12:03:39,14,8,17,8.600000381469727,43.0,4.161983489990234,0.0,0.0,0.0,0.0,0.0,0.0,12.738099098205566
Tuesday,09/01/2024,12:34:02,20,4,20,9.149999618530273,43.0,4.9585418701171875,0.0,0.0,0.0,0.0,0.0,0.0,11.480557441711426
Tuesday,09/01/2024,13:04:33,22,3,21,9.149999618530273,43.0,4.9585418701171875,0.0,0.0,0.0,0.0,0.0,0.0,11.480557441711426
Tuesday,09/01/2024,13:34:56,21,3,17,9.399999618530273,43.0,5.337191581726074,0.0,0.0,0.0,0.0,0.0,0.0,10.799999237060547
Tuesday,09/01/2024,14:05:23,21,4,19,9.399999618530273,43.0,5.337191581726074,0.0,0.0,0.0,0.0,0.0,0.0,10.799999237060547
Tuesday,09/01/2024,14:35:47,15,8,18,9.25,43.0,5.1782732009887695,0.0,0.0,0.0,0.0,0.0,0.0,10.739831924438477
Tuesday,09/01/2024,15:06:19,18,7,18,9.25,43.0,5.1782732009887695,0.0,0.0,0.0,0.0,0.0,0.0,10.739831924438477
Tuesday,09/01/2024,15:36:44,13,7,24,8.850000381469727,45.0,4.746176719665527,0.0,0.0,0.0,0.0,0.0,0.0,11.18320083618164
Tuesday,09/01/2024,16:07:08,20,3,33,8.850000381469727,45.0,4.746176719665527,0.0,0.0,0.0,0.0,0.0,0.0,11.18320083618164
Tuesday,09/01/2024,16:37:35,19,6,42,8.149999618530273,48.0,3.993659019470215,0.0,0.0,0.0,0.0,0.0,0.0,11.753876686096191
Tuesday,09/01/2024,17:08:09,25,9,31,8.149999618530273,48.0,3.993659019470215,0.0,0.0,0.0,0.0,0.0,0.0,11.753876686096191
Tuesday,09/01/2024,17:38:33,22,11,25,7.25,51.0,3.0676026344299316,0.0,0.0,0.0,0.0,0.0,0.0,11.92355728149414
Tuesday,09/01/2024,18:09:02,22,10,25,7.25,51.0,3.0676026344299316,0.0,0.0,0.0,0.0,0.0,0.0,11.92355728149414
Tuesday,09/01/2024,18:39:26,15,9,34,6.900000095367432,52.0,2.687328338623047,0.0,0.0,0.0,0.0,0.0,0.0,12.074766159057617
Tuesday,09/01/2024,19:10:05,17,9,36,6.900000095367432,52.0,2.687328338623047,0.0,0.0,0.0,0.0,0.0,0.0,12.074766159057617
Tuesday,09/01/2024,20:32:31,15,20,44,6.650000095367432,53.0,2.4096755981445312,0.0,0.0,0.0,0.0,0.0,0.0,12.287554740905762
Tuesday,09/01/2024,21:03:03,22,15,44,6.650000095367432,53.0,2.4096755981445312,0.0,0.0,0.0,0.0,0.0,0.0,12.287554740905762
Tuesday,09/01/2024,21:33:25,22,11,42,6.550000190734863,53.0,2.4141902923583984,0.0,0.0,0.0,0.0,0.0,0.0,11.486200332641602
Tuesday,09/01/2024,22:03:53,22,6,19,6.550000190734863,53.0,2.4141902923583984,0.0,0.0,0.0,0.0,0.0,0.0,11.486200332641602
Tuesday,09/01/2024,22:34:24,11,2,9,6.5,54.0,2.43587589263916,0.0,0.0,0.0,0.0,0.0,0.0,11.18320083618164
Tuesday,09/01/2024,23:04:51,6,0,2,6.5,54.0,2.43587589263916,0.0,0.0,0.0,0.0,0.0,0.0,11.18320083618164
Wednesday,10/01/2024,08:19:37,0,0,12,6.400000095367432,54.0,2.662961006164551,0.0,0.0,0.0,0.0,1.0,10.0,8.854828834533691
Wednesday,10/01/2024,08:50:09,0,0,18,6.400000095367432,54.0,2.662961006164551,0.0,0.0,0.0,0.0,1.0,10.0,8.854828834533691
Wednesday,10/01/2024,09:20:33,8,0,20,7.099999904632568,52.0,3.376403331756592,0.0,0.0,0.0,0.0,0.0,5.0,8.891343116760254
Wednesday,10/01/2024,09:51:00,18,0,10,7.099999904632568,52.0,3.376403331756592,0.0,0.0,0.0,0.0,0.0,5.0,8.891343116760254
Wednesday,10/01/2024,10:21:34,22,6,13,8.199999809265137,48.0,4.566729545593262,0.0,0.0,0.0,0.0,0.0,0.0,8.20926284790039
Wednesday,10/01/2024,10:52:02,22,10,19,8.199999809265137,48.0,4.566729545593262,0.0,0.0,0.0,0.0,0.0,0.0,8.20926284790039
Wednesday,10/01/2024,11:22:32,18,15,21,8.949999809265137,45.0,5.37540340423584,0.0,0.0,0.0,0.0,0.0,0.0,7.636752605438232
Wednesday,10/01/2024,11:53:06,19,10,19,8.949999809265137,45.0,5.37540340423584,0.0,0.0,0.0,0.0,0.0,0.0,7.636752605438232
Wednesday,10/01/2024,12:23:40,12,9,15,9.600000381469727,43.0,6.406674385070801,0.0,0.0,0.0,0.0,0.0,0.0,5.001279830932617
Wednesday,10/01/2024,12:54:08,13,4,19,9.600000381469727,43.0,6.406674385070801,0.0,0.0,0.0,0.0,0.0,0.0,5.001279830932617
Wednesday,10/01/2024,13:24:37,15,5,19,10.100000381469727,42.0,7.233911514282227,0.0,0.0,0.0,0.0,0.0,0.0,2.879999876022339
Wednesday,10/01/2024,13:55:13,16,6,23,10.100000381469727,42.0,7.233911514282227,0.0,0.0,0.0,0.0,0.0,0.0,2.879999876022339
Wednesday,10/01/2024,14:25:37,16,7,23,10.399999618530273,42.0,7.6382293701171875,0.0,0.0,0.0,0.0,0.0,4.0,2.4149534702301025
Wednesday,10/01/2024,14:56:04,12,5,21,10.399999618530273,42.0,7.6382293701171875,0.0,0.0,0.0,0.0,0.0,4.0,2.4149534702301025
Wednesday,10/01/2024,15:26:36,13,2,18,10.300000190734863,45.0,7.7462568283081055,0.0,0.0,0.0,0.0,0.0,3.0,1.7999999523162842
Wednesday,10/01/2024,15:57:11,13,3,20,10.300000190734863,45.0,7.7462568283081055,0.0,0.0,0.0,0.0,0.0,3.0,1.7999999523162842
Wednesday,10/01/2024,16:27:41,17,6,30,10.100000381469727,46.0,7.751465797424316,0.0,0.0,0.0,0.0,1.0,9.0,0.5091168880462646
Wednesday,10/01/2024,16:58:06,19,12,30,10.100000381469727,46.0,7.751465797424316,0.0,0.0,0.0,0.0,1.0,9.0,0.5091168880462646
Wednesday,10/01/2024,17:28:35,19,11,28,9.649999618530273,47.0,7.006549835205078,0.0,0.0,0.0,0.0,1.0,11.0,2.4149534702301025
Wednesday,10/01/2024,17:59:09,22,11,26,9.649999618530273,47.0,7.006549835205078,0.0,0.0,0.0,0.0,1.0,11.0,2.4149534702301025
Wednesday,10/01/2024,18:29:35,26,5,37,9.100000381469727,56.0,6.33465576171875,0.0,0.0,0.0,0.0,1.0,12.0,5.241678714752197
Wednesday,10/01/2024,19:00:00,25,10,33,9.100000381469727,56.0,6.33465576171875,0.0,0.0,0.0,0.0,1.0,12.0,5.241678714752197
Wednesday,10/01/2024,19:30:35,19,11,34,8.0,65.0,5.007498741149902,0.0,0.0,0.0,0.0,1.0,13.0,7.993297576904297
Sunday,14/01/2024,15:21:37,0,0,34,8.399999618530273,65.0,4.630439758300781,0.0,0.0,0.0,0.0,3.0,92.0,13.77911376953125
Sunday,14/01/2024,15:51:58,0,0,32,8.399999618530273,65.0,4.630439758300781,0.0,0.0,0.0,0.0,3.0,92.0,13.77911376953125
Sunday,14/01/2024,16:22:14,0,0,33,8.25,68.0,4.708975791931152,0.0,0.0,0.0,0.0,3.0,99.0,12.819234848022461
Sunday,14/01/2024,16:52:29,0,0,41,8.25,68.0,4.708975791931152,0.0,0.0,0.0,0.0,3.0,99.0,12.819234848022461
Sunday,14/01/2024,17:22:51,0,0,46,8.199999809265137,69.0,4.66094970703125,0.0,0.0,0.0,0.0,3.0,98.0,13.004921913146973
Sunday,14/01/2024,17:34:25,0,0,47,8.199999809265137,69.0,4.66094970703125,0.0,0.0,0.0,0.0,3.0,98.0,13.004921913146973
Sunday,14/01/2024,18:04:44,0,0,43,8.199999809265137,69.0,4.66094970703125,0.0,0.0,0.0,0.0,3.0,98.0,13.004921913146973
Sunday,14/01/2024,18:35:03,0,0,27,8.149999618530273,70.0,4.633969306945801,0.0,0.0,0.0,0.0,3.0,100.0,13.044721603393555
Sunday,14/01/2024,19:05:20,0,0,5,8.149999618530273,70.0,4.633969306945801,0.0,0.0,0.0,0.0,3.0,100.0,13.044721603393555
Sunday,14/01/2024,19:35:41,0,0,1,8.149999618530273,72.0,4.520856857299805,0.0,0.0,0.0,0.0,3.0,100.0,14.336860656738281
Sunday,14/01/2024,20:05:58,0,0,0,8.149999618530273,72.0,4.520856857299805,0.0,0.0,0.0,0.0,3.0,100.0,14.336860656738281
Sunday,14/01/2024,20:36:19,0,0,0,8.350000381469727,73.0,4.671281814575195,0.0,0.0,0.0,0.0,3.0,100.0,15.192682266235352
Sunday,14/01/2024,21:06:43,0,0,0,8.350000381469727,73.0,4.671281814575195,0.0,0.0,0.0,0.0,3.0,100.0,15.192682266235352
Sunday,14/01/2024,21:36:59,0,0,0,8.449999809265137,75.0,4.665422439575195,0.0,0.0,0.0,0.0,3.0,100.0,16.57564353942871
Sunday,14/01/2024,22:07:14,0,0,0,8.449999809265137,75.0,4.665422439575195,0.0,0.0,0.0,0.0,3.0,100.0,16.57564353942871
